Tên_mặt_hàng,Ngày(int),Giá,Ngày
Lúa Jasmine,146,7400.0,2021-05-30
Lúa Jasmine,153,7400.0,2021-06-06
Lúa Jasmine,160,7400.0,2021-06-13
Lúa Jasmine,167,7400.0,2021-06-20
Lúa Jasmine,174,7400.0,2021-06-27
Lúa Jasmine,181,7400.0,2021-07-04
Lúa Jasmine,188,7400.0,2021-07-11
Lúa Jasmine,195,7400.0,2021-07-18
Lúa Jasmine,202,7400.0,2021-07-25
Lúa Jasmine,209,7400.0,2021-08-01
Lúa Jasmine,216,7400.0,2021-08-08
Lúa Jasmine,223,7400.0,2021-08-15
Lúa Jasmine,230,7400.0,2021-08-22
Lúa Jasmine,237,7400.0,2021-08-29
Lúa Jasmine,244,7400.0,2021-09-05
Lúa Jasmine,251,7400.0,2021-09-12
Lúa Jasmine,258,7400.0,2021-09-19
Lúa Jasmine,265,7400.0,2021-09-26
Lúa Jasmine,272,7400.0,2021-10-03
Lúa Jasmine,279,7400.0,2021-10-10
Lúa Jasmine,286,7400.0,2021-10-17
Lúa Jasmine,293,7400.0,2021-10-24
Lúa Jasmine,300,7400.0,2021-10-31
Lúa Jasmine,307,7400.0,2021-11-07
Lúa Jasmine,314,7400.0,2021-11-14
Lúa Jasmine,321,7400.0,2021-11-21
Lúa Jasmine,328,7400.0,2021-11-28
Lúa Jasmine,335,7400.0,2021-12-05
Lúa Jasmine,342,7400.0,2021-12-12
Lúa Jasmine,349,7400.0,2021-12-19
Lúa Jasmine,356,7400.0,2021-12-26
Lúa Jasmine,363,7400.0,2022-01-02
Lúa Jasmine,370,7400.0,2022-01-09
Lúa Jasmine,377,7400.0,2022-01-16
Lúa Jasmine,384,7400.0,2022-01-23
Lúa Jasmine,391,7400.0,2022-01-30
Lúa Jasmine,398,7400.0,2022-02-06
Lúa Jasmine,405,7400.0,2022-02-13
Lúa Jasmine,412,7400.0,2022-02-20
Lúa Jasmine,419,7400.0,2022-02-27
Lúa Jasmine,426,7400.0,2022-03-06
Lúa Jasmine,433,7400.0,2022-03-13
Lúa Jasmine,440,7400.0,2022-03-20
Lúa Jasmine,447,7400.0,2022-03-27
Lúa Jasmine,454,7400.0,2022-04-03
Lúa Jasmine,461,7400.0,2022-04-10
Lúa Jasmine,468,7400.0,2022-04-17
Lúa Jasmine,475,7400.0,2022-04-24
Lúa Jasmine,482,7400.0,2022-05-01
Lúa Jasmine,489,7400.0,2022-05-08
Lúa Jasmine,496,7400.0,2022-05-15
Lúa Jasmine,503,7400.0,2022-05-22
Lúa Jasmine,510,7400.0,2022-05-29
Lúa Jasmine,517,7400.0,2022-06-05
Lúa Jasmine,524,7400.0,2022-06-12
Lúa Jasmine,531,7400.0,2022-06-19
Lúa Jasmine,538,7400.0,2022-06-26
Lúa Jasmine,545,7400.0,2022-07-03
Lúa Jasmine,552,7400.0,2022-07-10
Lúa Jasmine,559,7400.0,2022-07-17
Lúa Jasmine,566,7400.0,2022-07-24
Lúa Jasmine,573,7400.0,2022-07-31
Lúa Jasmine,580,7400.0,2022-08-07
Lúa Jasmine,587,7400.0,2022-08-14
Lúa Jasmine,594,7400.0,2022-08-21
Lúa Jasmine,601,7400.0,2022-08-28
Lúa Jasmine,608,7400.0,2022-09-04
Lúa Jasmine,615,7400.0,2022-09-11
Lúa Jasmine,622,7400.0,2022-09-18
Lúa Jasmine,629,7400.0,2022-09-25
Lúa Jasmine,636,7400.0,2022-10-02
Lúa Jasmine,643,7400.0,2022-10-09
Lúa Jasmine,650,7400.0,2022-10-16
Lúa Jasmine,657,7400.0,2022-10-23
Lúa Jasmine,664,7400.0,2022-10-30
Lúa Jasmine,671,7400.0,2022-11-06
Lúa Jasmine,678,7400.0,2022-11-13
Lúa Jasmine,685,7400.0,2022-11-20
Lúa Jasmine,692,7400.0,2022-11-27
Lúa Jasmine,699,7400.0,2022-12-04
Lúa Jasmine,706,7400.0,2022-12-11
Lúa Jasmine,713,7400.0,2022-12-18
Lúa Jasmine,720,7400.0,2022-12-25
Lúa Jasmine,727,7400.0,2023-01-01
Lúa Jasmine,734,7400.0,2023-01-08
Lúa Jasmine,741,7400.0,2023-01-15
Lúa Jasmine,748,7400.0,2023-01-22
Lúa Jasmine,755,7400.0,2023-01-29
Lúa Jasmine,762,7400.0,2023-02-05
Lúa Jasmine,769,7400.0,2023-02-12
Lúa Jasmine,776,7400.0,2023-02-19
Lúa Jasmine,783,7400.0,2023-02-26
Lúa Jasmine,790,7400.0,2023-03-05
Lúa Jasmine,797,7400.0,2023-03-12
Lúa Jasmine,804,7400.0,2023-03-19
Lúa Jasmine,811,7400.0,2023-03-26
Lúa Jasmine,818,7400.0,2023-04-02
Lúa Jasmine,825,7400.0,2023-04-09
Lúa Jasmine,832,7400.0,2023-04-16
Lúa Jasmine,839,7400.0,2023-04-23
Lúa Jasmine,846,7400.0,2023-04-30
Lúa Jasmine,853,7400.0,2023-05-07
Lúa Jasmine,860,7400.0,2023-05-14
Lúa Jasmine,867,7400.0,2023-05-21
Lúa Jasmine,874,7400.0,2023-05-28
Lúa Jasmine,881,7400.0,2023-06-04
Lúa Jasmine,888,7400.0,2023-06-11
Lúa Jasmine,895,7400.0,2023-06-18
Lúa Jasmine,902,7400.0,2023-06-25
Lúa Jasmine,909,7400.0,2023-07-02
Lúa Jasmine,916,7400.0,2023-07-09
Lúa Jasmine,923,7400.0,2023-07-16
Lúa Jasmine,930,7400.0,2023-07-23
Lúa Jasmine,937,7400.0,2023-07-30
Lúa Jasmine,944,7400.0,2023-08-06
Lúa Jasmine,951,7400.0,2023-08-13
Lúa Jasmine,958,7400.0,2023-08-20
Lúa Jasmine,965,7400.0,2023-08-27
Lúa Jasmine,972,7400.0,2023-09-03
Lúa Jasmine,979,7400.0,2023-09-10
Lúa Jasmine,986,7400.0,2023-09-17
Lúa Jasmine,993,7400.0,2023-09-24
Lúa Jasmine,1000,7400.0,2023-10-01
Lúa Jasmine,1007,7400.0,2023-10-08
Lúa Jasmine,1014,7400.0,2023-10-15
Lúa Jasmine,1021,7400.0,2023-10-22
Lúa Jasmine,1028,7400.0,2023-10-29
Lúa Jasmine,1035,7400.0,2023-11-05
Lúa Jasmine,1042,7400.0,2023-11-12
Lúa Jasmine,1049,7400.0,2023-11-19
Lúa Jasmine,1056,7400.0,2023-11-26
Lúa Jasmine,1063,7400.0,2023-12-03
Lúa Jasmine,1070,7400.0,2023-12-10
Lúa Jasmine,1077,7400.0,2023-12-17
Lúa Jasmine,1084,7400.0,2023-12-24
Lúa Jasmine,1091,7400.0,2023-12-31
Lúa Jasmine,1098,7400.0,2024-01-07
Lúa Jasmine,1105,7400.0,2024-01-14
Lúa Jasmine,1112,7400.0,2024-01-21
Lúa Jasmine,1119,7400.0,2024-01-28
Lúa Jasmine,1126,7400.0,2024-02-04
Lúa Jasmine,1133,7400.0,2024-02-11
Lúa Jasmine,1140,7400.0,2024-02-18
Lúa Jasmine,1147,7400.0,2024-02-25
Lúa Jasmine,1154,7400.0,2024-03-03
Lúa Jasmine,1161,7400.0,2024-03-10
Lúa Jasmine,1168,7400.0,2024-03-17
Lúa Jasmine,1175,7400.0,2024-03-24
Lúa Jasmine,1182,7400.0,2024-03-31
Lúa Jasmine,1189,7400.0,2024-04-07
Lúa Jasmine,1196,7400.0,2024-04-14
Lúa Jasmine,1203,7400.0,2024-04-21
Lúa Jasmine,1210,7400.0,2024-04-28
Lúa Jasmine,1217,7400.0,2024-05-05
Lúa Jasmine,1224,7400.0,2024-05-12
Lúa Jasmine,1231,7400.0,2024-05-19
Lúa Jasmine,1238,7400.0,2024-05-26
Lúa Jasmine,1245,7400.0,2024-06-02
Lúa Jasmine,1252,7400.0,2024-06-09
Lúa Jasmine,1259,7400.0,2024-06-16
Lúa Jasmine,1266,7400.0,2024-06-23
Lúa Jasmine,1273,7400.0,2024-06-30
Lúa Jasmine,1280,7400.0,2024-07-07
Lúa Jasmine,1287,7400.0,2024-07-14
Lúa Jasmine,1294,7400.0,2024-07-21
Lúa Jasmine,1301,7400.0,2024-07-28
Lúa Jasmine,1308,7400.0,2024-08-04
Lúa Jasmine,1315,7400.0,2024-08-11
Lúa Jasmine,1322,7400.0,2024-08-18
Lúa Jasmine,1329,7400.0,2024-08-25
Lúa Jasmine,1336,7400.0,2024-09-01
Lúa Jasmine,1343,7400.0,2024-09-08
Lúa Jasmine,1350,7400.0,2024-09-15
Lúa Jasmine,1357,7400.0,2024-09-22
Lúa Jasmine,1364,7400.0,2024-09-29
Lúa Jasmine,1371,7400.0,2024-10-06
Lúa Jasmine,1378,7400.0,2024-10-13
Lúa Jasmine,1385,7400.0,2024-10-20
Lúa Jasmine,1392,7400.0,2024-10-27
Lúa Jasmine,1399,7400.0,2024-11-03
Lúa Jasmine,1406,7400.0,2024-11-10
Lúa Jasmine,1413,7400.0,2024-11-17
Lúa Jasmine,1420,7400.0,2024-11-24
Lúa Jasmine,1427,7400.0,2024-12-01
Lúa Jasmine,1434,7400.0,2024-12-08
Lúa Jasmine,1441,7400.0,2024-12-15
Lúa Jasmine,1448,7400.0,2024-12-22
Lúa Jasmine,1455,7400.0,2024-12-29
Lúa Jasmine,1462,7400.0,2025-01-05
Lúa Jasmine,1469,7400.0,2025-01-12
Lúa Jasmine,1476,7400.0,2025-01-19
Lúa Jasmine,1483,7400.0,2025-01-26
Lúa Jasmine,1490,7400.0,2025-02-02
Lúa Jasmine,1497,7400.0,2025-02-09
Lúa Jasmine,1504,7400.0,2025-02-16
Lúa Jasmine,1511,7400.0,2025-02-23
Lúa Jasmine,1518,7400.0,2025-03-02
Lúa Jasmine,1525,7400.0,2025-03-09
Gạo thơm Đài Loan (trong),734,20000.0,2023-01-08
Gạo thơm Đài Loan (trong),741,20000.0,2023-01-15
Gạo thơm Đài Loan (trong),748,20000.0,2023-01-22
Gạo thơm Đài Loan (trong),755,20000.0,2023-01-29
Gạo thơm Đài Loan (trong),762,20000.0,2023-02-05
Gạo thơm Đài Loan (trong),769,20000.0,2023-02-12
Gạo thơm Đài Loan (trong),776,20000.0,2023-02-19
Gạo thơm Đài Loan (trong),783,20000.0,2023-02-26
Gạo thơm Đài Loan (trong),790,20000.0,2023-03-05
Gạo thơm Đài Loan (trong),797,20000.0,2023-03-12
Gạo thơm Đài Loan (trong),804,20000.0,2023-03-19
Gạo thơm Đài Loan (trong),811,20000.0,2023-03-26
Gạo thơm Đài Loan (trong),818,20000.0,2023-04-02
Gạo thơm Đài Loan (trong),825,20000.0,2023-04-09
Gạo thơm Đài Loan (trong),832,20000.0,2023-04-16
Gạo thơm Đài Loan (trong),839,20000.0,2023-04-23
Gạo thơm Đài Loan (trong),846,20000.0,2023-04-30
Gạo thơm Đài Loan (trong),853,20000.0,2023-05-07
Gạo thơm Đài Loan (trong),860,20000.0,2023-05-14
Gạo thơm Đài Loan (trong),867,20000.0,2023-05-21
Gạo thơm Đài Loan (trong),874,20000.0,2023-05-28
Gạo thơm Đài Loan (trong),881,20000.0,2023-06-04
Gạo thơm Đài Loan (trong),888,20000.0,2023-06-11
Gạo thơm Đài Loan (trong),895,20000.0,2023-06-18
Gạo thơm Đài Loan (trong),902,20000.0,2023-06-25
Gạo thơm Đài Loan (trong),909,20000.0,2023-07-02
Gạo thơm Đài Loan (trong),916,20000.0,2023-07-09
Gạo thơm Đài Loan (trong),923,20000.0,2023-07-16
Gạo thơm Đài Loan (trong),930,20000.0,2023-07-23
Gạo thơm Đài Loan (trong),937,20000.0,2023-07-30
Gạo thơm Đài Loan (trong),944,20000.0,2023-08-06
Gạo thơm Đài Loan (trong),951,20000.0,2023-08-13
Gạo thơm Đài Loan (trong),958,20000.0,2023-08-20
Gạo thơm Đài Loan (trong),965,20000.0,2023-08-27
Gạo thơm Đài Loan (trong),972,20000.0,2023-09-03
Gạo thơm Đài Loan (trong),979,20000.0,2023-09-10
Gạo thơm Đài Loan (trong),986,20000.0,2023-09-17
Gạo thơm Đài Loan (trong),993,20000.0,2023-09-24
Gạo thơm Đài Loan (trong),1000,20000.0,2023-10-01
Gạo thơm Đài Loan (trong),1007,20000.0,2023-10-08
Gạo thơm Đài Loan (trong),1014,20000.0,2023-10-15
Gạo thơm Đài Loan (trong),1021,20000.0,2023-10-22
Gạo thơm Đài Loan (trong),1028,20000.0,2023-10-29
Gạo thơm Đài Loan (trong),1035,20000.0,2023-11-05
Gạo thơm Đài Loan (trong),1042,20000.0,2023-11-12
Gạo thơm Đài Loan (trong),1049,20000.0,2023-11-19
Gạo thơm Đài Loan (trong),1056,20000.0,2023-11-26
Gạo thơm Đài Loan (trong),1063,20000.0,2023-12-03
Gạo thơm Đài Loan (trong),1070,20000.0,2023-12-10
Gạo thơm Đài Loan (trong),1077,20000.0,2023-12-17
Gạo NL 15%,734,9520.0,2023-01-08
Gạo NL 15%,741,9520.0,2023-01-15
Gạo NL 15%,748,9520.0,2023-01-22
Gạo NL 15%,755,9520.0,2023-01-29
Gạo NL 15%,762,9520.0,2023-02-05
Gạo NL 15%,769,9520.0,2023-02-12
Gạo NL 15%,776,9520.0,2023-02-19
Gạo NL 15%,783,9520.0,2023-02-26
Gạo NL 15%,790,9520.0,2023-03-05
Gạo NL 15%,797,9520.0,2023-03-12
Gạo NL 15%,804,9520.0,2023-03-19
Gạo NL 15%,811,9520.0,2023-03-26
Gạo NL 15%,818,9520.0,2023-04-02
Gạo NL 15%,825,9520.0,2023-04-09
Gạo NL 15%,832,9520.0,2023-04-16
Gạo NL 15%,839,9520.0,2023-04-23
Gạo NL 15%,846,9520.0,2023-04-30
Gạo NL 15%,853,9520.0,2023-05-07
Gạo NL 15%,860,9520.0,2023-05-14
Gạo NL 15%,867,9520.0,2023-05-21
Gạo NL 15%,874,9520.0,2023-05-28
Gạo NL 15%,881,9520.0,2023-06-04
Gạo NL 15%,888,9520.0,2023-06-11
Gạo NL 15%,895,9520.0,2023-06-18
Gạo NL 15%,902,9520.0,2023-06-25
Gạo NL 15%,909,9520.0,2023-07-02
Gạo NL 15%,916,9520.0,2023-07-09
Gạo NL 15%,923,9520.0,2023-07-16
Gạo NL 15%,930,9520.0,2023-07-23
Gạo NL 15%,937,9520.0,2023-07-30
Gạo NL 15%,944,9520.0,2023-08-06
Gạo NL 15%,951,9520.0,2023-08-13
Gạo NL 15%,958,9520.0,2023-08-20
Gạo NL 15%,965,9520.0,2023-08-27
Gạo NL 15%,972,9520.0,2023-09-03
Gạo NL 15%,979,9520.0,2023-09-10
Gạo NL 15%,986,9520.0,2023-09-17
Gạo NL 15%,993,9520.0,2023-09-24
Gạo NL 15%,1000,9520.0,2023-10-01
Gạo NL 15%,1007,9520.0,2023-10-08
Gạo NL 15%,1014,9520.0,2023-10-15
Gạo NL 15%,1021,9520.0,2023-10-22
Gạo NL 15%,1028,9520.0,2023-10-29
Gạo NL 15%,1035,9520.0,2023-11-05
Gạo NL 15%,1042,9520.0,2023-11-12
Gạo NL 15%,1049,9520.0,2023-11-19
Gạo NL 15%,1056,9520.0,2023-11-26
Gạo NL 15%,1063,9520.0,2023-12-03
Gạo NL 15%,1070,9520.0,2023-12-10
Gạo NL 15%,1077,9520.0,2023-12-17
Gạo Sóc thường,734,14000.0,2023-01-08
Gạo Sóc thường,741,14000.0,2023-01-15
Gạo Sóc thường,748,14000.0,2023-01-22
Gạo Sóc thường,755,14000.0,2023-01-29
Gạo Sóc thường,762,14000.0,2023-02-05
Gạo Sóc thường,769,14000.0,2023-02-12
Gạo Sóc thường,776,14000.0,2023-02-19
Gạo Sóc thường,783,14000.0,2023-02-26
Gạo Sóc thường,790,14000.0,2023-03-05
Gạo Sóc thường,797,14000.0,2023-03-12
Gạo Sóc thường,804,14000.0,2023-03-19
Gạo Sóc thường,811,14000.0,2023-03-26
Gạo Sóc thường,818,14000.0,2023-04-02
Gạo Sóc thường,825,14000.0,2023-04-09
Gạo Sóc thường,832,14000.0,2023-04-16
Gạo Sóc thường,839,14000.0,2023-04-23
Gạo Sóc thường,846,14000.0,2023-04-30
Gạo Sóc thường,853,14000.0,2023-05-07
Gạo Sóc thường,860,14000.0,2023-05-14
Gạo Sóc thường,867,14000.0,2023-05-21
Gạo Sóc thường,874,14000.0,2023-05-28
Gạo Sóc thường,881,14000.0,2023-06-04
Gạo Sóc thường,888,14000.0,2023-06-11
Gạo Sóc thường,895,14000.0,2023-06-18
Gạo Sóc thường,902,14000.0,2023-06-25
Gạo Sóc thường,909,14000.0,2023-07-02
Gạo Sóc thường,916,14000.0,2023-07-09
Gạo Sóc thường,923,14000.0,2023-07-16
Gạo Sóc thường,930,14000.0,2023-07-23
Gạo Sóc thường,937,14000.0,2023-07-30
Gạo Sóc thường,944,14000.0,2023-08-06
Gạo Sóc thường,951,14000.0,2023-08-13
Gạo Sóc thường,958,14000.0,2023-08-20
Gạo Sóc thường,965,14000.0,2023-08-27
Gạo Sóc thường,972,14000.0,2023-09-03
Gạo Sóc thường,979,14000.0,2023-09-10
Gạo Sóc thường,986,14000.0,2023-09-17
Gạo Sóc thường,993,14000.0,2023-09-24
Gạo Sóc thường,1000,14000.0,2023-10-01
Gạo Sóc thường,1007,14000.0,2023-10-08
Gạo Sóc thường,1014,14000.0,2023-10-15
Gạo Sóc thường,1021,14000.0,2023-10-22
Gạo Sóc thường,1028,14000.0,2023-10-29
Gạo Sóc thường,1035,14000.0,2023-11-05
Gạo Sóc thường,1042,14000.0,2023-11-12
Lúa OM 5451,62,6900.0,2021-03-07
Lúa OM 5451,69,6900.0,2021-03-14
Lúa OM 5451,76,6900.0,2021-03-21
Lúa OM 5451,83,6900.0,2021-03-28
Lúa OM 5451,90,6900.0,2021-04-04
Lúa OM 5451,97,6900.0,2021-04-11
Lúa OM 5451,104,6900.0,2021-04-18
Lúa OM 5451,111,6900.0,2021-04-25
Lúa OM 5451,118,6900.0,2021-05-02
Lúa OM 5451,125,6900.0,2021-05-09
Lúa OM 5451,132,6900.0,2021-05-16
Lúa OM 5451,139,6900.0,2021-05-23
Lúa OM 5451,146,6900.0,2021-05-30
Lúa OM 5451,153,6900.0,2021-06-06
Lúa OM 5451,160,6900.0,2021-06-13
Lúa OM 5451,167,6900.0,2021-06-20
Lúa OM 5451,174,6900.0,2021-06-27
Lúa OM 5451,181,6900.0,2021-07-04
Lúa OM 5451,188,6900.0,2021-07-11
Lúa OM 5451,195,6900.0,2021-07-18
Lúa OM 5451,202,6900.0,2021-07-25
Lúa OM 5451,209,6900.0,2021-08-01
Lúa OM 5451,216,6900.0,2021-08-08
Lúa OM 5451,223,6900.0,2021-08-15
Lúa OM 5451,230,6900.0,2021-08-22
Lúa OM 5451,237,6900.0,2021-08-29
Lúa OM 5451,244,6900.0,2021-09-05
Lúa OM 5451,251,6900.0,2021-09-12
Lúa OM 5451,258,6900.0,2021-09-19
Lúa OM 5451,265,6900.0,2021-09-26
Lúa OM 5451,272,6900.0,2021-10-03
Lúa OM 5451,279,6900.0,2021-10-10
Lúa OM 5451,286,6900.0,2021-10-17
Lúa OM 5451,293,6900.0,2021-10-24
Lúa OM 5451,300,6900.0,2021-10-31
Lúa OM 5451,307,6900.0,2021-11-07
Lúa OM 5451,314,6900.0,2021-11-14
Lúa OM 5451,321,6900.0,2021-11-21
Lúa OM 5451,328,6900.0,2021-11-28
Lúa OM 5451,335,6900.0,2021-12-05
Lúa OM 5451,342,6900.0,2021-12-12
Lúa OM 5451,349,6900.0,2021-12-19
Lúa OM 5451,356,6900.0,2021-12-26
Lúa OM 5451,363,6900.0,2022-01-02
Lúa OM 5451,370,6900.0,2022-01-09
Lúa OM 5451,377,6900.0,2022-01-16
Lúa OM 5451,384,6900.0,2022-01-23
Lúa OM 5451,391,6900.0,2022-01-30
Lúa OM 5451,398,6900.0,2022-02-06
Lúa OM 5451,405,6900.0,2022-02-13
Lúa OM 5451,412,6900.0,2022-02-20
Lúa OM 5451,419,6900.0,2022-02-27
Lúa OM 5451,426,6900.0,2022-03-06
Lúa OM 5451,433,6900.0,2022-03-13
Lúa OM 5451,440,6900.0,2022-03-20
Lúa OM 5451,447,6900.0,2022-03-27
Lúa OM 5451,454,6900.0,2022-04-03
Lúa OM 5451,461,6900.0,2022-04-10
Lúa OM 5451,468,6900.0,2022-04-17
Lúa OM 5451,475,6900.0,2022-04-24
Lúa OM 5451,482,6900.0,2022-05-01
Lúa OM 5451,489,6900.0,2022-05-08
Lúa OM 5451,496,6900.0,2022-05-15
Lúa OM 5451,503,6900.0,2022-05-22
Lúa OM 5451,510,6900.0,2022-05-29
Lúa OM 5451,517,6900.0,2022-06-05
Lúa OM 5451,524,6900.0,2022-06-12
Lúa OM 5451,531,6900.0,2022-06-19
Lúa OM 5451,538,6900.0,2022-06-26
Lúa OM 5451,545,6900.0,2022-07-03
Lúa OM 5451,552,6900.0,2022-07-10
Lúa OM 5451,559,6900.0,2022-07-17
Lúa OM 5451,566,6900.0,2022-07-24
Lúa OM 5451,573,6900.0,2022-07-31
Lúa OM 5451,580,6900.0,2022-08-07
Lúa OM 5451,587,6900.0,2022-08-14
Lúa OM 5451,594,6900.0,2022-08-21
Lúa OM 5451,601,6900.0,2022-08-28
Lúa OM 5451,608,6900.0,2022-09-04
Lúa OM 5451,615,6900.0,2022-09-11
Lúa OM 5451,622,6900.0,2022-09-18
Lúa OM 5451,629,6900.0,2022-09-25
Lúa OM 5451,636,6900.0,2022-10-02
Lúa OM 5451,643,6900.0,2022-10-09
Lúa OM 5451,650,6900.0,2022-10-16
Lúa OM 5451,657,6900.0,2022-10-23
Lúa OM 5451,664,6900.0,2022-10-30
Lúa OM 5451,671,6900.0,2022-11-06
Lúa OM 5451,678,6900.0,2022-11-13
Lúa OM 5451,685,6900.0,2022-11-20
Lúa OM 5451,692,6900.0,2022-11-27
Lúa OM 5451,699,6900.0,2022-12-04
Lúa OM 5451,706,6900.0,2022-12-11
Lúa OM 5451,713,6900.0,2022-12-18
Lúa OM 5451,720,6900.0,2022-12-25
Lúa OM 5451,727,6900.0,2023-01-01
Lúa OM 5451,734,6900.0,2023-01-08
Lúa OM 5451,741,6900.0,2023-01-15
Lúa OM 5451,748,6900.0,2023-01-22
Lúa OM 5451,755,6900.0,2023-01-29
Lúa OM 5451,762,6900.0,2023-02-05
Lúa OM 5451,769,6900.0,2023-02-12
Lúa OM 5451,776,6900.0,2023-02-19
Lúa OM 5451,783,6900.0,2023-02-26
Lúa OM 5451,790,6900.0,2023-03-05
Lúa OM 5451,797,6900.0,2023-03-12
Lúa OM 5451,804,6900.0,2023-03-19
Lúa OM 5451,811,6900.0,2023-03-26
Lúa OM 5451,818,6900.0,2023-04-02
Lúa OM 5451,825,6900.0,2023-04-09
Lúa OM 5451,832,6900.0,2023-04-16
Lúa OM 5451,839,6900.0,2023-04-23
Lúa OM 5451,846,6900.0,2023-04-30
Lúa OM 5451,853,6900.0,2023-05-07
Lúa OM 5451,860,6900.0,2023-05-14
Lúa OM 5451,867,6900.0,2023-05-21
Lúa OM 5451,874,6900.0,2023-05-28
Lúa OM 5451,881,6900.0,2023-06-04
Lúa OM 5451,888,6900.0,2023-06-11
Lúa OM 5451,895,6900.0,2023-06-18
Lúa OM 5451,902,6900.0,2023-06-25
Lúa OM 5451,909,6900.0,2023-07-02
Lúa OM 5451,916,6900.0,2023-07-09
Lúa OM 5451,923,6900.0,2023-07-16
Lúa OM 5451,930,6900.0,2023-07-23
Lúa OM 5451,937,6900.0,2023-07-30
Lúa OM 5451,944,6900.0,2023-08-06
Lúa OM 5451,951,6900.0,2023-08-13
Lúa OM 5451,958,6900.0,2023-08-20
Lúa OM 5451,965,6900.0,2023-08-27
Lúa OM 5451,972,6900.0,2023-09-03
Lúa OM 5451,979,6900.0,2023-09-10
Lúa OM 5451,986,6900.0,2023-09-17
Lúa OM 5451,993,6900.0,2023-09-24
Lúa OM 5451,1000,6900.0,2023-10-01
Lúa OM 5451,1007,6900.0,2023-10-08
Lúa OM 5451,1014,6900.0,2023-10-15
Gạo Hương Lài,734,19000.0,2023-01-08
Gạo Hương Lài,741,19000.0,2023-01-15
Gạo Hương Lài,748,19000.0,2023-01-22
Gạo Hương Lài,755,19000.0,2023-01-29
Gạo Hương Lài,762,19000.0,2023-02-05
Gạo Hương Lài,769,19000.0,2023-02-12
Gạo Hương Lài,776,19000.0,2023-02-19
Gạo Hương Lài,783,19000.0,2023-02-26
Gạo Hương Lài,790,19000.0,2023-03-05
Gạo Hương Lài,797,19000.0,2023-03-12
Gạo Hương Lài,804,19000.0,2023-03-19
Gạo Hương Lài,811,19000.0,2023-03-26
Gạo Hương Lài,818,19000.0,2023-04-02
Gạo Hương Lài,825,19000.0,2023-04-09
Gạo Hương Lài,832,19000.0,2023-04-16
Gạo Hương Lài,839,19000.0,2023-04-23
Gạo Hương Lài,846,19000.0,2023-04-30
Gạo Hương Lài,853,19000.0,2023-05-07
Gạo Hương Lài,860,19000.0,2023-05-14
Gạo Hương Lài,867,19000.0,2023-05-21
Gạo Hương Lài,874,19000.0,2023-05-28
Gạo Hương Lài,881,19000.0,2023-06-04
Gạo Hương Lài,888,19000.0,2023-06-11
Gạo Hương Lài,895,19000.0,2023-06-18
Gạo Hương Lài,902,19000.0,2023-06-25
Gạo Hương Lài,909,19000.0,2023-07-02
Gạo Hương Lài,916,19000.0,2023-07-09
Gạo Hương Lài,923,19000.0,2023-07-16
Gạo Hương Lài,930,19000.0,2023-07-23
Gạo Hương Lài,937,19000.0,2023-07-30
Gạo Hương Lài,944,19000.0,2023-08-06
Gạo Hương Lài,951,19000.0,2023-08-13
Gạo Hương Lài,958,19000.0,2023-08-20
Gạo Hương Lài,965,19000.0,2023-08-27
Gạo Hương Lài,972,19000.0,2023-09-03
Gạo Hương Lài,979,19000.0,2023-09-10
Gạo Hương Lài,986,19000.0,2023-09-17
Gạo Hương Lài,993,19000.0,2023-09-24
Gạo Hương Lài,1000,19000.0,2023-10-01
Gạo Hương Lài,1007,19000.0,2023-10-08
Gạo Hương Lài,1014,19000.0,2023-10-15
Gạo Jasmine,734,15000.0,2023-01-08
Gạo Jasmine,741,15000.0,2023-01-15
Gạo Jasmine,748,15000.0,2023-01-22
Gạo Jasmine,755,15000.0,2023-01-29
Gạo Jasmine,762,15000.0,2023-02-05
Gạo Jasmine,769,15000.0,2023-02-12
Gạo Jasmine,776,15000.0,2023-02-19
Gạo Jasmine,783,15000.0,2023-02-26
Gạo Jasmine,790,15000.0,2023-03-05
Gạo Jasmine,797,15000.0,2023-03-12
Gạo Jasmine,804,15000.0,2023-03-19
Gạo Jasmine,811,15000.0,2023-03-26
Gạo Jasmine,818,15000.0,2023-04-02
Gạo Jasmine,825,15000.0,2023-04-09
Gạo Jasmine,832,15000.0,2023-04-16
Gạo Jasmine,839,15000.0,2023-04-23
Gạo Jasmine,846,15000.0,2023-04-30
Gạo Jasmine,853,15000.0,2023-05-07
Gạo Jasmine,860,15000.0,2023-05-14
Gạo Jasmine,867,15000.0,2023-05-21
Gạo Jasmine,874,15000.0,2023-05-28
Gạo Jasmine,881,15000.0,2023-06-04
Gạo Jasmine,888,15000.0,2023-06-11
Gạo Jasmine,895,15000.0,2023-06-18
Gạo Jasmine,902,15000.0,2023-06-25
Gạo Jasmine,909,15000.0,2023-07-02
Gạo Jasmine,916,15000.0,2023-07-09
Gạo Jasmine,923,15000.0,2023-07-16
Gạo Jasmine,930,15000.0,2023-07-23
Gạo Jasmine,937,15000.0,2023-07-30
Gạo Jasmine,944,15000.0,2023-08-06
Gạo Jasmine,951,15000.0,2023-08-13
Gạo Jasmine,958,15000.0,2023-08-20
Gạo Jasmine,965,15000.0,2023-08-27
Gạo Jasmine,972,15000.0,2023-09-03
Gạo Jasmine,979,15000.0,2023-09-10
Gạo Jasmine,986,15000.0,2023-09-17
Gạo Jasmine,993,15000.0,2023-09-24
