Tên_mặt_hàng,Thị_trường,Loại_giá,Nguồn,Ngày,Giá
Lúa Bắc thơm,Hà Nội,Khác,CTV địa phương,2023-04-20,10000.0
Lúa Khang dân,Hà Nội,Khác,CTV địa phương,2023-04-20,8000.0
Gạo NL 15%,Kiên Giang,Khác,CTV địa phương,2023-04-20,9640.0
Gạo NL 25% tấm,Kiên Giang,Khác,CTV địa phương,2023-04-20,9700.0
Gạo XK 5% tấm,Kiên Giang,Khác,CTV địa phương,2023-04-20,10000.0
Lúa IR 50404,Kiên Giang,Khác,CTV địa phương,2023-04-20,6200.0
Lúa Jasmine,Kiên Giang,Khác,CTV địa phương,2023-04-20,6950.0
Lúa OM 5451,Kiên Giang,Khác,CTV địa phương,2023-04-20,6550.0
Gạo Hương Lài,An Giang,Khác,CTV địa phương,2023-04-19,19000.0
Gạo Sóc thường,An Giang,Khác,CTV địa phương,2023-04-19,14500.0
Gạo thơm Đài Loan (trong),An Giang,Khác,CTV địa phương,2023-04-19,20000.0
Lúa IR 50404,An Giang,Khác,CTV địa phương,2023-04-19,6350.0
Gạo NL 15%,Kiên Giang,Thương lái thu mua,CTV địa phương,2023-04-19,9622.0
Gạo NL 25% tấm,Kiên Giang,Thương lái thu mua,CTV địa phương,2023-04-19,9722.0
Gạo XK 5% tấm,Kiên Giang,Thương lái thu mua,CTV địa phương,2023-04-19,10022.0
Lúa IR 50404,Kiên Giang,Thương lái thu mua,CTV địa phương,2023-04-19,6222.0
Lúa Jasmine,Kiên Giang,Thương lái thu mua,CTV địa phương,2023-04-19,6922.0
Lúa OM 5451,Kiên Giang,Thương lái thu mua,CTV địa phương,2023-04-19,6422.0
Gạo Hương Lài,An Giang,Thương lái thu mua,CTV địa phương,2023-04-18,19000.0
Gạo Sóc thường,An Giang,Thương lái thu mua,CTV địa phương,2023-04-18,14500.0
Gạo thơm Đài Loan (trong),An Giang,Thương lái thu mua,CTV địa phương,2023-04-18,20000.0
Gạo Jasmine,Cần Thơ,Thương lái thu mua,CTV địa phương,2023-04-18,15000.0
Lúa IR Jasmine (lúa tươi),Cần Thơ,Thương lái thu mua,CTV địa phương,2023-04-18,6600.0
Gạo Hương Lài,An Giang,Thương lái thu mua,CTV địa phương,2023-04-14,19000.0
Gạo Sóc thường,An Giang,Thương lái thu mua,CTV địa phương,2023-04-14,14500.0
Gạo thơm Đài Loan (trong),An Giang,Thương lái thu mua,CTV địa phương,2023-04-14,20000.0
