Tên_mặt_hàng,Ngày,Actual_Giá,Forecasted_Giá
128,2024-04-10,10000.0,36702.4609375
128,2024-04-17,10000.0,36432.89453125
128,2024-05-08,10000.0,36149.90234375
128,2024-05-15,10000.0,35247.11328125
128,2024-05-22,10000.0,34939.1640625
128,2024-05-29,10000.0,34642.58203125
128,2024-06-12,9500.0,34355.90234375
128,2024-06-19,9000.0,33834.5234375
128,2024-06-26,9000.0,33607.6484375
128,2024-07-03,9000.0,33410.94140625
128,2024-07-17,9000.0,33246.4375
128,2024-07-24,9000.0,33022.57421875
128,2024-07-31,9000.0,32968.0078125
128,2024-08-07,10000.0,32954.03125
128,2024-08-14,10000.0,32980.9609375
128,2024-08-21,10000.0,33047.97265625
128,2024-08-28,10000.0,33153.90234375
128,2024-09-04,12000.0,33301.03515625
128,2024-09-11,12000.0,33481.96875
128,2024-09-18,12500.0,33693.08984375
128,2024-09-25,12500.0,33931.39453125
128,2024-10-02,12500.0,34191.8984375
128,2024-10-09,12500.0,34471.50390625
128,2024-10-16,12500.0,34764.74609375
128,2024-10-23,12500.0,35067.02734375
128,2024-10-30,13000.0,35374.66015625
128,2024-11-06,12000.0,35678.34765625
128,2024-11-13,12000.0,35978.17578125
128,2024-11-20,12000.0,36268.92578125
128,2024-11-27,12000.0,36548.24609375
128,2024-12-04,12000.0,36813.85546875
128,2024-12-11,12500.0,37060.53125
128,2025-01-08,12500.0,37284.671875
128,2025-01-15,13200.0,37879.71875
128,2025-01-22,13200.0,37958.62109375
128,2025-02-05,13500.0,38006.15234375
128,2025-02-19,13200.0,38005.30078125
128,2025-02-26,13500.0,37877.24609375
128,2025-02-28,13500.0,37765.4765625
128,2025-03-05,13500.0,37727.890625
128,2025-03-12,13500.0,37623.06640625
128,2025-03-19,13800.0,37451.5546875
128,2025-03-26,14000.0,37249.515625
128,2025-04-02,14000.0,37023.30078125
128,2025-04-09,15500.0,36776.48046875
128,2025-04-16,15000.0,36511.45703125
128,2025-04-23,14800.0,36231.91796875
128,2025-04-25,14800.0,35940.12890625
128,2025-05-07,14700.0,35855.11328125
129,2024-03-27,54000.0,37179.37890625
129,2024-04-03,55000.0,36949.44140625
129,2024-04-10,65000.0,36699.34765625
129,2024-04-17,70000.0,36432.08203125
129,2024-05-08,105000.0,36151.30859375
129,2024-05-15,115000.0,35256.15234375
129,2024-05-22,115000.0,34949.51953125
129,2024-05-29,115000.0,34655.25390625
129,2024-06-12,115000.0,34371.03125
129,2024-06-19,112000.0,33854.1796875
129,2024-06-26,107000.0,33629.33203125
129,2024-07-03,107000.0,33434.25390625
129,2024-07-17,95000.0,33270.87109375
129,2024-07-24,92000.0,33048.703125
129,2024-07-31,90000.0,32994.78125
129,2024-08-07,88000.0,32980.91796875
129,2024-08-14,88000.0,33007.57421875
129,2024-08-21,88000.0,33073.84765625
129,2024-08-28,88000.0,33178.99609375
129,2024-09-04,70000.0,33324.80078125
129,2024-09-11,70000.0,33503.984375
129,2024-09-18,58000.0,33713.25390625
129,2024-09-25,55000.0,33949.41015625
129,2024-10-02,55000.0,34207.54296875
129,2024-10-09,52000.0,34484.86328125
129,2024-10-16,54000.0,34775.5859375
129,2024-10-23,50000.0,35075.4375
129,2024-10-30,50000.0,35381.06640625
129,2024-11-06,50000.0,35682.1796875
129,2024-11-13,50000.0,35979.6328125
129,2024-11-20,54000.0,36268.0703125
129,2024-11-27,55000.0,36545.4140625
129,2024-12-04,57000.0,36808.9921875
129,2024-12-11,60000.0,37053.73828125
129,2025-01-08,60000.0,37276.06640625
129,2025-01-15,85000.0,37866.9296875
129,2025-01-22,85000.0,37945.28515625
129,2025-02-05,90000.0,37992.45703125
129,2025-02-19,92000.0,37990.92578125
129,2025-02-26,88000.0,37863.60546875
129,2025-02-28,88000.0,37752.8046875
129,2025-03-05,88000.0,37715.6171875
129,2025-03-12,85000.0,37612.08984375
129,2025-03-19,80000.0,37441.80859375
129,2025-03-26,87000.0,37241.41796875
129,2025-04-02,90000.0,37017.16796875
129,2025-04-09,105000.0,36772.69921875
129,2025-04-16,115000.0,36510.05078125
129,2025-04-23,117000.0,36232.65234375
129,2025-04-25,117000.0,35943.19921875
129,2025-05-07,120000.0,35858.87890625
130,2021-07-14,3000.0,21714.5703125
130,2021-08-04,3000.0,21726.39453125
130,2021-08-11,3000.0,21739.0703125
130,2021-08-18,3000.0,21735.8046875
130,2021-08-25,3000.0,21728.74609375
130,2021-09-01,3000.0,21717.826171875
130,2021-09-08,6000.0,21702.97265625
130,2021-09-15,6000.0,21684.08203125
130,2021-09-22,6000.0,21661.064453125
130,2021-09-29,6000.0,21633.818359375
130,2021-10-06,6000.0,21602.3671875
130,2021-10-13,6000.0,21566.685546875
130,2021-10-20,6000.0,21527.162109375
130,2021-10-27,6000.0,21483.8203125
130,2021-11-03,7000.0,21436.92578125
130,2021-11-10,5000.0,21387.015625
130,2021-11-17,5000.0,21334.765625
130,2021-11-24,5000.0,21280.94140625
130,2021-12-01,4000.0,21226.56640625
130,2021-12-08,4000.0,21172.5625
130,2021-12-15,3500.0,21120.138671875
130,2021-12-22,3500.0,21070.4375
130,2021-12-29,3200.0,21024.6796875
130,2022-01-12,3200.0,20984.11328125
130,2022-01-19,3500.0,20923.1328125
130,2022-01-26,4000.0,20904.5078125
130,2022-02-09,4000.0,20894.48046875
130,2022-02-16,4000.0,20901.091796875
130,2022-02-23,4000.0,20917.52734375
130,2022-03-02,4000.0,20942.12890625
130,2022-03-09,4000.0,20974.1875
130,2022-03-16,4000.0,21012.76171875
130,2022-03-23,4000.0,21056.79296875
130,2022-03-30,4000.0,21105.0546875
130,2022-04-06,6000.0,21156.33984375
130,2022-04-13,6500.0,21209.578125
130,2022-04-20,6500.0,21263.744140625
130,2022-04-27,6200.0,21317.697265625
130,2022-05-04,6000.0,21370.359375
130,2022-05-11,5500.0,21420.890625
130,2022-05-18,6000.0,21468.626953125
130,2022-05-25,6000.0,21513.01171875
130,2022-06-01,6000.0,21553.64453125
130,2022-06-08,6000.0,21590.349609375
130,2022-06-15,6000.0,21623.03515625
130,2022-06-22,6000.0,22030.3828125
130,2022-06-29,6000.0,22032.12109375
130,2022-07-06,6000.0,22033.291015625
130,2022-07-13,6000.0,22034.02734375
130,2022-07-20,6000.0,22034.45703125
130,2022-07-27,6000.0,22034.701171875
130,2022-08-03,6000.0,22034.86328125
130,2022-08-10,6000.0,22035.0078125
130,2022-08-17,6000.0,22035.14453125
130,2022-08-24,7000.0,33125.2265625
130,2022-08-31,7000.0,33241.55078125
130,2022-09-07,6500.0,33395.8359375
130,2022-09-14,6500.0,33581.734375
130,2022-09-21,6500.0,33797.2109375
130,2022-10-12,6500.0,34038.29296875
130,2022-10-19,6500.0,34870.26953125
130,2022-10-26,6500.0,35169.69140625
130,2022-11-02,6500.0,35472.77734375
130,2022-11-09,6500.0,35770.78125
130,2022-11-16,7000.0,36064.11328125
130,2022-11-23,6500.0,36346.921875
130,2022-11-30,6500.0,36619.10546875
130,2022-12-07,6500.0,36875.66796875
130,2022-12-14,6500.0,21127.478515625
130,2022-12-21,6700.0,21077.33203125
130,2023-01-03,10000.0,21030.91796875
130,2023-01-04,6500.0,37779.2578125
130,2023-01-10,10000.0,20954.3515625
130,2023-01-11,6800.0,37879.75390625
130,2023-01-17,11000.0,20926.46875
130,2023-01-18,6800.0,37948.71875
130,2023-01-25,6500.0,20906.654296875
130,2023-02-01,6500.0,20895.37109375
130,2023-02-08,6600.0,20892.9453125
130,2023-02-15,6500.0,20899.4375
130,2023-02-22,7000.0,20914.6484375
130,2023-03-01,7000.0,20938.14453125
130,2023-03-08,9000.0,20969.1875
130,2023-03-15,9000.0,21006.89453125
130,2023-03-22,9000.0,21050.20703125
130,2023-04-05,12000.0,21097.9453125
130,2023-04-26,13000.0,21201.87890625
130,2023-05-10,12000.0,21362.93359375
130,2023-05-17,12500.0,21462.0
130,2023-05-24,12500.0,21506.890625
130,2023-05-31,8500.0,21548.078125
130,2023-06-07,12000.0,21585.34765625
130,2023-06-14,5000.0,21618.62109375
130,2023-06-21,5500.0,21647.76953125
130,2023-06-28,5000.0,21672.7578125
130,2023-07-05,5500.0,21693.646484375
130,2023-07-12,6000.0,21710.48828125
130,2023-07-19,6000.0,21723.40625
130,2023-07-26,6000.0,21732.4921875
130,2023-09-06,6200.0,21737.783203125
130,2023-09-13,6500.0,21689.8984375
130,2023-09-20,6500.0,21668.064453125
130,2023-09-27,7500.0,21642.041015625
130,2023-10-04,6500.0,21611.78125
130,2023-10-25,9000.0,21577.3046875
130,2023-11-01,10000.0,35430.140625
130,2023-11-08,10000.0,35728.37890625
130,2023-11-15,9000.0,36022.71484375
130,2023-11-22,9000.0,36307.19140625
130,2023-11-27,9000.0,36581.05078125
130,2023-12-06,9000.0,36767.94140625
130,2023-12-13,9000.0,37080.06640625
130,2023-12-20,9000.0,37297.16015625
130,2024-01-24,11000.0,37487.328125
130,2024-02-21,10000.0,37986.26171875
130,2024-02-28,10000.0,37821.66796875
130,2024-03-06,10000.0,37702.98046875
130,2024-03-13,10500.0,37555.26953125
130,2024-03-20,10500.0,37378.16015625
130,2024-03-27,11000.0,37171.83984375
130,2024-04-03,11000.0,36943.390625
130,2024-04-17,10000.0,36695.1796875
130,2024-05-08,10000.0,36151.87890625
130,2024-05-15,10500.0,35264.7734375
130,2024-05-22,10500.0,34960.6484375
130,2024-05-29,11000.0,34667.48828125
130,2024-06-12,11000.0,34385.625
130,2024-06-19,11500.0,33872.61328125
130,2024-06-26,11000.0,33649.41796875
130,2024-07-03,11000.0,33455.60546875
130,2024-07-17,10000.0,33294.01953125
130,2024-07-24,13000.0,33074.328125
130,2024-07-31,13000.0,33021.015625
130,2024-08-07,12000.0,33007.33203125
130,2024-08-14,12000.0,33033.5625
130,2024-08-21,12000.0,33099.33203125
130,2024-08-28,12000.0,33203.8203125
130,2024-09-04,13500.0,33348.2109375
130,2024-09-11,13500.0,33525.5
130,2024-09-18,12500.0,33733.0390625
130,2024-09-25,10000.0,33967.12109375
130,2024-10-02,9000.0,34222.94140625
130,2024-10-09,9500.0,34498.05078125
130,2024-10-16,9000.0,34786.16796875
130,2024-10-23,9000.0,35083.6328125
130,2024-10-30,8500.0,35387.234375
130,2024-11-06,8500.0,35685.90625
130,2024-11-13,8000.0,35981.07421875
130,2024-11-20,7000.0,36267.22265625
130,2024-11-27,7000.0,36542.640625
130,2024-12-04,7000.0,36804.20703125
130,2024-12-11,7000.0,37047.15234375
130,2025-01-08,7000.0,37267.71484375
130,2025-01-15,9000.0,37854.3203125
130,2025-01-22,9000.0,37932.140625
130,2025-02-05,6000.0,37978.9296875
130,2025-02-19,6700.0,37976.65625
130,2025-02-26,6700.0,37850.01953125
130,2025-02-28,6700.0,37739.91015625
130,2025-03-05,6700.0,37702.98046875
130,2025-03-12,7000.0,37600.30859375
130,2025-03-19,7000.0,37432.09765625
130,2025-03-26,7500.0,37233.36328125
130,2025-04-02,7700.0,37010.60546875
130,2025-04-09,7500.0,36767.984375
130,2025-04-16,8000.0,36507.3984375
130,2025-04-23,8500.0,36232.48046875
130,2025-04-25,8500.0,35945.62109375
130,2025-05-07,9000.0,35862.03515625
131,2021-05-14,29000.0,17525.923828125
131,2021-05-14,37000.0,20080.09375
131,2021-05-19,21000.0,17550.6640625
131,2021-05-21,29000.0,22008.32421875
131,2021-05-21,40000.0,19784.78515625
131,2021-05-26,21000.0,17717.84375
131,2021-05-28,29000.0,22014.87109375
131,2021-06-11,26000.0,19514.859375
131,2021-06-15,40000.0,19035.9765625
131,2021-06-16,20000.0,18253.279296875
131,2021-06-18,30000.0,22027.65234375
131,2021-06-18,26000.0,18304.72265625
131,2021-06-22,30000.0,18830.37890625
131,2021-06-25,26000.0,18367.791015625
131,2021-06-25,30000.0,18651.54296875
131,2021-06-29,28000.0,18411.296875
131,2021-06-30,21000.0,18464.12890625
131,2021-07-02,24500.0,22031.65234375
131,2021-07-06,35000.0,18503.552734375
131,2021-07-08,35000.0,18542.20703125
131,2021-07-09,24500.0,18561.07421875
131,2021-07-16,26000.0,18386.47265625
131,2021-07-16,30000.0,18301.640625
131,2021-07-20,35000.0,18621.328125
131,2021-07-22,40000.0,18642.2734375
131,2021-07-23,17000.0,18650.419921875
131,2021-07-29,35000.0,18247.68359375
131,2021-07-30,9000.0,18666.84765625
131,2021-08-03,30000.0,18225.228515625
131,2021-08-06,9000.0,18667.0078125
131,2021-08-13,8000.0,18234.5859375
131,2021-08-13,35000.0,18275.646484375
131,2021-08-17,35000.0,18638.33984375
131,2021-08-19,40000.0,18616.046875
131,2021-08-20,8000.0,18602.63671875
131,2021-08-27,8000.0,18348.0390625
131,2021-08-27,35000.0,18452.42578125
131,2021-09-10,14000.0,18533.482421875
131,2021-09-16,40000.0,18757.9609375
131,2021-09-17,40000.0,18254.88671875
131,2021-09-17,14000.0,18237.1171875
131,2021-09-21,40000.0,18954.19921875
131,2021-09-23,40000.0,18162.5390625
131,2021-09-24,10500.0,18123.1640625
131,2021-09-24,30000.0,19178.607421875
131,2021-09-28,35000.0,18102.98828125
131,2021-09-30,35000.0,18018.626953125
131,2021-10-01,10500.0,17974.4765625
131,2021-10-01,30000.0,19424.68359375
131,2021-10-05,35000.0,17951.90625
131,2021-10-07,40000.0,17858.580078125
131,2021-10-08,11500.0,17810.31640625
131,2021-10-08,35000.0,19690.1953125
131,2021-10-12,35000.0,17788.0625
131,2021-10-14,35000.0,17696.392578125
131,2021-10-15,11500.0,17649.12890625
131,2021-10-15,40000.0,19983.015625
131,2021-10-19,40000.0,17625.1171875
131,2021-10-21,40000.0,17527.01953125
131,2021-10-22,11500.0,17476.68359375
131,2021-10-22,35000.0,20292.189453125
131,2021-10-26,30000.0,17451.25
131,2021-10-28,30000.0,17356.087890625
131,2021-10-29,13500.0,17311.146484375
131,2021-10-29,30000.0,20607.50390625
131,2021-11-02,30000.0,17288.44921875
131,2021-11-04,30000.0,17205.98046875
131,2021-11-05,11500.0,17168.48046875
131,2021-11-05,35000.0,20923.77734375
131,2021-11-09,40000.0,17149.599609375
131,2021-11-11,40000.0,17091.982421875
131,2021-11-12,35000.0,17069.46875
131,2021-11-12,17500.0,17062.5
131,2021-11-16,40000.0,21236.615234375
131,2021-11-18,40000.0,17034.15234375
131,2021-11-19,17500.0,17023.7421875
131,2021-11-19,35000.0,21539.384765625
131,2021-11-23,40000.0,17020.064453125
131,2021-11-25,35000.0,17005.009765625
131,2021-11-26,17500.0,16997.326171875
131,2021-11-26,35000.0,21830.02734375
131,2021-11-30,40000.0,16993.4453125
131,2021-12-02,35000.0,16977.73828125
131,2021-12-03,35000.0,16969.7890625
131,2021-12-03,17500.0,16965.8125
131,2021-12-10,17500.0,22104.12109375
131,2021-12-14,35000.0,22357.8359375
131,2021-12-16,40000.0,16922.23046875
131,2021-12-17,19500.0,16914.5390625
131,2021-12-21,40000.0,22585.103515625
131,2021-12-23,40000.0,16895.90234375
131,2021-12-24,19500.0,16888.744140625
131,2021-12-28,40000.0,22784.109375
131,2021-12-30,40000.0,16871.814453125
131,2021-12-31,16000.0,16865.4921875
131,2021-12-31,40000.0,22953.10546875
131,2022-01-06,14500.0,16862.9453125
131,2022-01-12,12000.0,23073.94140625
131,2022-01-13,9000.0,37889.87109375
131,2022-01-19,9000.0,23182.31640625
131,2022-01-20,9000.0,37949.19921875
131,2022-01-26,9000.0,23253.47265625
131,2022-01-27,9000.0,37976.8984375
131,2022-02-09,9000.0,23286.271484375
131,2022-02-10,27500.0,37938.90234375
131,2022-02-16,9000.0,23235.666015625
131,2022-02-17,13000.0,37873.875
131,2022-02-23,15000.0,23153.10546875
131,2022-02-24,12500.0,37777.70703125
131,2022-03-02,17000.0,23034.021484375
131,2022-03-03,12500.0,37651.46484375
131,2022-03-09,17000.0,22882.1328125
131,2022-03-10,12500.0,37496.92578125
131,2022-03-16,17000.0,22700.078125
131,2022-03-17,12500.0,37313.08203125
131,2022-03-23,17000.0,22489.4921875
131,2022-03-24,12500.0,37101.31640625
131,2022-03-30,17000.0,22249.908203125
131,2022-03-31,12500.0,36868.98046875
131,2022-04-06,5000.0,21987.9296875
131,2022-04-08,12500.0,36617.47265625
131,2022-04-13,8000.0,21665.66796875
131,2022-04-15,17500.0,36350.37890625
131,2022-04-20,9000.0,21368.662109375
131,2022-04-22,17500.0,36070.72265625
131,2022-04-27,11000.0,21060.84375
131,2022-04-29,17500.0,35780.93359375
131,2022-05-04,12000.0,20746.109375
131,2022-05-06,17500.0,35486.65625
131,2022-05-11,12000.0,20432.751953125
131,2022-05-13,17500.0,35185.44140625
131,2022-05-13,10000.0,20123.521484375
131,2022-05-18,20000.0,19487.28515625
131,2022-05-20,15000.0,34885.37109375
131,2022-05-20,12000.0,19608.029296875
131,2022-05-25,20000.0,19825.578125
131,2022-05-27,12000.0,34597.37109375
131,2022-05-27,7000.0,19552.01953125
131,2022-06-01,21000.0,19718.982421875
131,2022-06-03,12000.0,34321.5625
131,2022-06-03,8000.0,19299.796875
131,2022-06-08,22000.0,19820.396484375
131,2022-06-10,12000.0,34063.23046875
131,2022-06-10,9000.0,19067.37890625
131,2022-06-15,22000.0,21522.443359375
131,2022-06-17,12000.0,33824.4609375
131,2022-06-17,10000.0,18858.033203125
131,2022-06-22,22000.0,21552.3515625
131,2022-06-24,9500.0,33610.73046875
131,2022-06-24,12000.0,21577.83984375
131,2022-06-29,22000.0,18675.380859375
131,2022-07-01,8000.0,33427.88671875
131,2022-07-01,12000.0,21598.97265625
131,2022-07-06,22000.0,18522.94140625
131,2022-07-08,12000.0,33276.96484375
131,2022-07-08,6000.0,18401.189453125
131,2022-07-12,40000.0,21615.892578125
131,2022-07-13,20000.0,18594.25390625
131,2022-07-15,12000.0,33160.25390625
131,2022-07-15,4000.0,18311.880859375
131,2022-07-19,35000.0,21628.5
131,2022-07-20,15000.0,18637.59765625
131,2022-07-22,40000.0,33080.51953125
131,2022-07-22,14500.0,18650.419921875
131,2022-07-22,2000.0,18253.453125
131,2022-07-26,35000.0,21636.86328125
131,2022-07-27,14000.0,18662.11328125
131,2022-07-29,14500.0,33038.78125
131,2022-07-29,2000.0,18226.5078125
131,2022-07-29,40000.0,21640.998046875
131,2022-08-02,35000.0,18666.84765625
131,2022-08-03,13000.0,18667.75390625
131,2022-08-05,14500.0,33036.5390625
131,2022-08-05,10000.0,18231.2890625
131,2022-08-05,30000.0,21640.9609375
131,2022-08-09,30000.0,18664.34765625
131,2022-08-10,14000.0,18654.40625
131,2022-08-12,30000.0,33073.8828125
131,2022-08-12,10000.0,18642.9140625
131,2022-08-12,14500.0,20219.78515625
131,2022-08-16,40000.0,20879.90625
131,2022-08-17,14000.0,18622.203125
131,2022-08-19,40000.0,33150.1484375
131,2022-08-19,14500.0,18602.63671875
131,2022-08-19,10000.0,20861.8671875
131,2022-08-23,35000.0,20194.734375
131,2022-08-24,16000.0,18571.1171875
131,2022-08-26,14500.0,33265.62109375
131,2022-08-26,10000.0,20835.10546875
131,2022-08-30,35000.0,20157.75
131,2022-08-31,16000.0,18501.21875
131,2022-09-02,14500.0,33418.24609375
131,2022-09-02,10000.0,20799.6796875
131,2022-09-06,30000.0,20108.814453125
131,2022-09-07,18000.0,18412.71484375
131,2022-09-09,30000.0,33602.5
131,2022-09-09,19000.0,18369.212890625
131,2022-09-09,14500.0,20048.0625
131,2022-09-13,30000.0,20755.5859375
131,2022-09-14,21000.0,18305.994140625
131,2022-09-16,14500.0,33816.046875
131,2022-09-16,20000.0,20702.8984375
131,2022-09-16,30000.0,19975.75390625
131,2022-09-20,30000.0,18254.88671875
131,2022-09-21,24000.0,18181.7109375
131,2022-09-23,14500.0,34054.98046875
131,2022-09-23,6000.0,20641.7109375
131,2022-09-23,35000.0,19892.451171875
131,2022-09-27,30000.0,18123.1640625
131,2022-10-07,35000.0,18040.25
131,2022-10-07,14500.0,17810.31640625
131,2022-10-11,35000.0,20495.46875
131,2022-10-12,23000.0,17719.681640625
131,2022-10-19,23000.0,34880.04296875
131,2022-10-21,14500.0,35177.6875
131,2022-10-21,11000.0,20320.87890625
131,2022-10-26,23500.0,19457.390625
131,2022-10-28,14500.0,35478.13671875
131,2022-10-28,12000.0,20224.859375
131,2022-11-02,25000.0,19327.1328125
131,2022-11-09,26000.0,35773.8203125
131,2022-11-11,14500.0,36064.88671875
131,2022-11-11,20000.0,20020.853515625
131,2022-11-11,40000.0,19052.451171875
131,2022-11-16,27000.0,17069.46875
131,2022-11-18,25000.0,36345.484375
131,2022-11-18,14500.0,18913.22265625
131,2022-11-22,40000.0,19916.18359375
131,2022-11-23,26000.0,17008.810546875
131,2022-11-25,14500.0,36615.8125
131,2022-11-25,20000.0,19812.1640625
131,2022-11-25,30000.0,18775.595703125
131,2022-11-29,40000.0,16997.326171875
131,2022-11-30,26000.0,16981.69140625
131,2022-12-02,14500.0,36870.44921875
131,2022-12-02,20000.0,18588.880859375
131,2022-12-06,40000.0,41446.65625
131,2022-12-07,26000.0,16953.828125
131,2022-12-09,14500.0,21079.7421875
131,2022-12-09,35000.0,18815.001953125
131,2022-12-09,25000.0,16941.880859375
131,2022-12-14,24000.0,41616.3515625
131,2022-12-16,14500.0,21028.1484375
131,2022-12-16,26000.0,19022.859375
131,2022-12-21,26000.0,41771.09765625
131,2022-12-23,25000.0,20980.51171875
131,2022-12-23,14500.0,41913.859375
131,2023-01-03,34000.0,19208.92578125
131,2023-01-04,30000.0,37767.33203125
131,2023-01-05,45000.0,20902.140625
131,2023-01-09,45000.0,16853.078125
131,2023-01-10,32000.0,16847.396484375
131,2023-01-11,40000.0,37867.1640625
131,2023-01-12,45000.0,20873.728515625
131,2023-01-17,32000.0,16844.52734375
131,2023-01-18,42000.0,37935.62109375
131,2023-01-25,42000.0,20853.4375
131,2023-02-01,43000.0,20841.916015625
131,2023-02-03,22000.0,20839.435546875
131,2023-02-03,16500.0,42268.02734375
131,2023-02-08,40000.0,19686.193359375
131,2023-02-10,16500.0,20846.09765625
131,2023-02-10,15000.0,19646.76953125
131,2023-02-15,40000.0,42226.63671875
131,2023-02-17,16500.0,20861.69921875
131,2023-02-17,17000.0,19573.28515625
131,2023-02-22,30000.0,42156.0625
131,2023-02-24,16500.0,20885.755859375
131,2023-02-24,17000.0,19466.94921875
131,2023-03-01,28000.0,42059.33984375
131,2023-03-03,19000.0,20917.5703125
131,2023-03-03,21500.0,41942.84375
131,2023-03-08,29000.0,19329.828125
131,2023-03-10,25500.0,20956.255859375
131,2023-03-10,16500.0,41805.69921875
131,2023-03-15,27000.0,19164.1640625
131,2023-03-17,21500.0,21000.712890625
131,2023-03-17,25500.0,18971.92578125
131,2023-03-22,29000.0,41653.53515625
131,2023-03-24,21500.0,21049.78515625
131,2023-03-24,2500.0,18760.24609375
131,2023-03-31,21500.0,41487.55078125
131,2023-03-31,15000.0,18531.875
131,2023-04-05,30000.0,41312.453125
131,2023-04-07,21500.0,21156.640625
131,2023-04-07,25000.0,18295.08203125
131,2023-04-21,25000.0,41124.1796875
131,2023-04-21,23000.0,40736.51171875
131,2023-04-26,25000.0,17821.26171875
131,2023-04-28,23000.0,21322.3046875
131,2023-04-28,27000.0,17608.94921875
131,2023-05-03,22000.0,40536.02734375
131,2023-05-05,23000.0,21374.875
131,2023-05-05,27000.0,17401.625
131,2023-05-10,25000.0,40333.43359375
131,2023-05-12,23000.0,21424.69921875
131,2023-05-12,27000.0,17208.318359375
131,2023-05-17,24000.0,40134.87890625
131,2023-05-19,25500.0,21471.21484375
131,2023-05-19,25000.0,17033.841796875
131,2023-05-24,38000.0,39938.33984375
131,2023-05-31,40000.0,21513.958984375
131,2023-06-02,23000.0,21552.65625
131,2023-06-02,25500.0,39559.98828125
131,2023-06-07,30000.0,16833.484375
131,2023-06-09,25500.0,21587.162109375
131,2023-06-09,20000.0,16830.84765625
131,2023-06-14,38000.0,39386.23828125
131,2023-06-16,25500.0,21617.474609375
131,2023-06-16,20000.0,16854.029296875
131,2023-06-21,39000.0,39226.3984375
131,2023-06-23,25500.0,21643.51171875
131,2023-06-23,16000.0,16880.720703125
131,2023-06-28,35000.0,39084.41015625
131,2023-06-30,26000.0,21665.2890625
131,2023-06-30,8000.0,16902.4296875
131,2023-07-05,25000.0,38963.34765625
131,2023-07-07,4000.0,21682.890625
131,2023-07-07,25500.0,38864.5625
131,2023-07-11,30000.0,16919.4453125
131,2023-07-12,22000.0,18586.517578125
131,2023-07-14,25500.0,21696.37109375
131,2023-07-14,8000.0,16932.0078125
131,2023-07-14,30000.0,38790.68359375
131,2023-07-18,40000.0,18608.544921875
131,2023-07-19,24000.0,18632.560546875
131,2023-07-21,26000.0,21705.83203125
131,2023-07-21,8000.0,16940.33984375
131,2023-07-21,40000.0,38743.06640625
131,2023-07-25,40000.0,18646.55078125
131,2023-07-26,24000.0,18659.78125
131,2023-07-28,30000.0,21711.3671875
131,2023-07-28,27500.0,18665.65625
131,2023-07-28,2000.0,16944.58984375
131,2023-08-01,32500.0,38722.9140625
131,2023-08-02,28000.0,18668.08984375
131,2023-08-04,22000.0,21712.96875
131,2023-08-04,8000.0,16944.8515625
131,2023-08-04,30000.0,38730.54296875
131,2023-08-08,30000.0,18665.8671875
131,2023-08-11,30000.0,18657.498046875
131,2023-08-15,30000.0,18647.16015625
131,2023-08-18,30000.0,18627.97265625
131,2023-08-22,30000.0,18609.53515625
131,2023-08-25,30000.0,18579.57421875
131,2023-08-29,40000.0,18553.064453125
131,2023-09-01,30000.0,18512.34765625
131,2023-09-01,15000.0,16904.51953125
131,2023-09-06,24000.0,39027.3359375
131,2023-09-08,15000.0,21661.19921875
131,2023-09-08,35000.0,39160.68359375
131,2023-09-08,29500.0,18384.07421875
131,2023-09-12,35000.0,16883.126953125
131,2023-09-13,27000.0,18322.359375
131,2023-09-15,30000.0,21638.392578125
131,2023-09-15,19500.0,16856.68359375
131,2023-09-15,35000.0,39313.53125
131,2023-09-19,35000.0,18272.287109375
131,2023-09-20,27000.0,18200.533203125
131,2023-09-22,29000.0,34019.63671875
131,2023-09-22,19000.0,16833.802734375
131,2023-09-22,40000.0,39481.71484375
131,2023-09-26,40000.0,18143.01953125
131,2023-09-27,27000.0,18061.54296875
131,2023-09-29,12000.0,34276.05078125
131,2023-09-29,30000.0,39662.37890625
131,2023-10-04,27000.0,16836.890625
131,2023-10-06,29500.0,34550.99609375
131,2023-10-06,15000.0,16904.923828125
131,2023-10-17,40000.0,39852.96484375
131,2023-10-20,40000.0,17576.5
131,2023-10-24,40000.0,17501.95703125
131,2023-10-25,24000.0,17400.515625
131,2023-10-27,40000.0,35435.80859375
131,2023-10-31,40000.0,17333.671875
131,2023-11-01,25000.0,17243.15234375
131,2023-11-03,40000.0,35731.72265625
131,2023-11-07,35000.0,17187.2578125
131,2023-11-08,27000.0,17117.439453125
131,2023-11-15,26000.0,36023.83984375
131,2023-11-17,40000.0,36306.05078125
131,2023-11-22,42000.0,17027.3828125
131,2023-11-27,42000.0,36578.05859375
131,2023-12-01,40000.0,36763.5234375
131,2023-12-04,40000.0,16973.76953125
131,2023-12-06,40000.0,16961.814453125
131,2023-12-08,40000.0,37073.2890625
131,2023-12-12,40000.0,16945.859375
131,2023-12-13,40000.0,16930.03515625
131,2023-12-15,40000.0,37288.79296875
131,2023-12-19,40000.0,16918.369140625
131,2023-12-20,38000.0,16903.23046875
131,2023-12-26,45000.0,37477.4453125
131,2024-01-24,34000.0,16878.4140625
131,2024-01-26,45000.0,37972.109375
131,2024-01-30,45000.0,16842.359375
131,2024-02-02,45000.0,16842.53515625
131,2024-02-20,45000.0,16842.23828125
131,2024-02-23,45000.0,16846.1796875
131,2024-03-20,45000.0,16850.1640625
131,2024-03-27,44000.0,37164.21875
131,2024-03-29,40000.0,36937.45703125
